COMPLEXID,SEGMENTID,the_geom,SAFTYPE,SOS,PLACEID,FACI_DOM,BIN,BOROUGH,CREATED,MODIFIED,FACILITY_T,SOURCE,B7SC,PRI_ADD,NAME
3958,163693,-73.97551283129648 40.68394734685666,,1,1029049,1,3057470,3,01/04/2017 12:00:00 AM +0000,01/04/2017 12:00:00 AM +0000,8,OTHER,,3072611,DMV ATLANTIC CENTER
0,32318,-73.99803583162058 40.71596784695834,,2,13180,17,1002403,1,05/14/2009 12:00:00 AM +0000,02/10/2016 12:00:00 AM +0000,2,FDNY,,1002736,NEW YORK CHINESE SCHOOL
3958,281708,-73.97527193464187 40.683783271089325,,1,1029050,1,3057470,3,01/04/2017 12:00:00 AM +0000,01/04/2017 12:00:00 AM +0000,7,OTHER,,3072611,ATLANTIC CENTER MALL
0,43659,-73.91791127926963 40.677744975690025,,2,19351,1,3042380,3,05/14/2009 12:00:00 AM +0000,03/03/2016 12:00:00 AM +0000,9,EMS,,3052645,NEW BK REFMD CHUR
3960,23906,-73.99592612022795 40.701436732997195,G,2,1029069,1,0,3,01/05/2017 12:00:00 AM +0000,01/22/2018 12:00:00 AM +0000,4,OTHER,31382001,0,BROOKLYN BRIDGE PARK
3960,23906,-73.99571836268983 40.70194992310379,N,2,1029070,2,0,3,01/05/2017 12:00:00 AM +0000,01/22/2018 12:00:00 AM +0000,1,OTHER,30054801,0,PIERHOUSE BROOKLYN BRIDGE PARK
3960,23906,-73.9955026838305 40.70220029784449,N,2,1029071,4,3401675,3,01/05/2017 12:00:00 AM +0000,01/22/2018 12:00:00 AM +0000,7,OTHER,30054001,5174799,1 HOTEL BROOKLYN BRIDGE
0,34072,-73.98578558211747 40.7586117362553,,1,16928,4,1024727,1,05/14/2009 12:00:00 AM +0000,03/25/2016 12:00:00 AM +0000,7,NYPD,,1023416,MARRIOTT MARQUIS HOTEL
526,35839,-73.97859667165389 40.75846270071211,,2,1029072,5,1090166,1,01/05/2017 12:00:00 AM +0000,01/05/2017 12:00:00 AM +0000,7,OTHER,,5174765,SEA GRILL ROCKEFELLER CENTER
524,70702,-73.94018451910414 40.839365802094754,,1,1029073,5,1062993,1,01/05/2017 12:00:00 AM +0000,01/23/2017 12:00:00 AM +0000,7,OTHER,,1055388,STROKOS PIZZERIA ST NICHOLAS AV
4067,268553,-73.90521190092394 40.787932285682345,X,1,1029560,4,4546951,4,03/31/2017 12:00:00 AM +0000,05/01/2017 12:00:00 AM +0000,13,OTHER,40002918,0,NRG 16 MW GAS TURB GENRTR 3
4067,268553,-73.9050499777079 40.78786281168155,X,1,1029561,4,4546947,4,03/31/2017 12:00:00 AM +0000,05/01/2017 12:00:00 AM +0000,13,OTHER,40002919,0,NRG 16 MW GAS TURB GENRTR 4
4067,268553,-73.90494699529945 40.78774594778406,X,1,1029562,1,4546948,4,03/31/2017 12:00:00 AM +0000,05/01/2017 12:00:00 AM +0000,13,OTHER,40002920,0,NRG 16 MW GAS TURB GENRTR 5
0,155825,-73.88751939598525 40.76542739714584,,2,1308,1,0,4,05/14/2009 12:00:00 AM +0000,05/11/2011 12:00:00 AM +0000,4,DPR,,0,LAGUARDIA LANDING LIGHTS 82 ST & ASTORIA BLVD
0,97993,-73.77346103339751 40.754271694969,,1,1030819,1,4157073,4,02/02/2018 12:00:00 AM +0000,02/02/2018 12:00:00 AM +0000,9,OTHER,,172229,BAYSIDE TRINITY BAPTIST C
0,69181,-73.93757927252865 40.80170107675184,,1,1030820,1,1054393,1,02/05/2018 12:00:00 AM +0000,02/05/2018 12:00:00 AM +0000,9,OTHER,,1044508,BETHEL CHURCH OF CHRIST
0,10094,-74.13266317816591 40.637388741818995,,2,1030821,1,5157887,5,02/05/2018 12:00:00 AM +0000,,9,OTHER,,0,ST MARYS ORTHODOX CHURCH
0,24150,-73.9907305443342 40.71320096734235,,2,1030822,1,1003262,1,02/06/2018 12:00:00 AM +0000,,9,OTHER,,1003755,CHINESE MISSIONARY BAPTIST CHURCH
0,31765,-74.0062162624448 40.717684402894776,,2,1030852,2,1088646,1,02/13/2018 12:00:00 AM +0000,02/28/2018 12:00:00 AM +0000,1,OTHER,,5185221,56 LEONARD BUILDING
0,131406,-73.85861153630458 40.88366441167396,,2,1030853,1,2058578,2,02/13/2018 12:00:00 AM +0000,,9,OTHER,,0,ST THOMAS SYRO MALABAR CATHOLIC CHURCH
0,24344,-73.99011030183335 40.71077121562925,,2,1030854,6,1084418,1,02/13/2018 12:00:00 AM +0000,,5,OTHER,,1003578,TWO BRIDGES SENIOR HOUSING
0,238347,-73.99332673891966 40.70994140158056,,1,1030855,8,0,1,02/14/2018 12:00:00 AM +0000,,4,OTHER,,0,MURRAY BERGTRAUM HIGH SCHOOL ATHLETIC FIELD
0,18152,-74.01716451335538 40.7092762902539,,1,1030856,1,0,1,02/14/2018 12:00:00 AM +0000,,4,OTHER,,0,RECTOR PARK
0,161425,-74.01754621219433 40.704431865395975,,1,1030857,5,1085492,1,02/14/2018 12:00:00 AM +0000,,7,OTHER,,1000265,PIER A HARBOR HOUSE
0,295802,-74.01885024216678 40.70537688705233,,1,1030858,1,0,1,02/14/2018 12:00:00 AM +0000,,4,OTHER,,0,ROBERT F WAGNER JUNIOR PARK
0,132652,-74.0076193098343 40.72425809826063,,2,1030859,1,0,1,02/14/2018 12:00:00 AM +0000,,4,OTHER,,0,FREEMAN PLAZA WEST
0,29788,-73.94805717556177 40.68047319613213,,1,1030860,1,3053250,3,02/14/2018 12:00:00 AM +0000,,9,OTHER,,3066711,GREATER ZION SHILOH BAPTIST CHURCH
0,60231,-73.7935306730748 40.70475285880418,,2,1030861,1,4216224,4,02/16/2018 12:00:00 AM +0000,,8,OTHER,,241001,NY STATE PAROLE DIVISION
0,60210,-73.79340378984693 40.704476962616994,,1,1030862,1,4216225,4,02/16/2018 12:00:00 AM +0000,02/28/2018 12:00:00 AM +0000,8,OTHER,,241003,ACS OFFICE ARCHER AVE
0,184495,-73.9175311565368 40.67891079129061,,1,1030863,1,3041607,3,02/16/2018 12:00:00 AM +0000,,9,OTHER,,3051544,FULL GOSPEL TABERNACLE OF FAITH CHURCH
0,184495,-73.91747545646936 40.678905032962014,,1,1030864,1,3041606,3,02/16/2018 12:00:00 AM +0000,,9,OTHER,,3051543,SPIRITUAL OF ISRAEL CHURCH
0,35279,-73.95137313026142 40.727387214383135,,2,1030865,1,3065667,3,02/16/2018 12:00:00 AM +0000,,9,OTHER,,3084995,CHURCH OF GOD OF GREENPOINT
0,13832,-74.09883846214439 40.64299780630232,,1,1030866,6,5001788,5,02/20/2018 12:00:00 AM +0000,,9,OTHER,,0,CONGREGATION OM SHALOM
0,9651,-74.13080022689891 40.63163925767391,,2,1030867,1,5024102,5,02/20/2018 12:00:00 AM +0000,02/20/2018 12:00:00 AM +0000,9,OTHER,,0,ST JOHNS LUTHERAN CHURCH
0,23449,-74.0033139851475 40.70739534801289,X,2,18586,5,1082011,1,05/14/2009 12:00:00 AM +0000,02/09/2012 12:00:00 AM +0000,3,DCP,13063012,1001196,MELVILLE GALLERY
0,28505,-73.95556864600846 40.6581932846785,,2,1030868,1,3115556,3,02/20/2018 12:00:00 AM +0000,,9,OTHER,,3153888,BETHANY GOSPEL CHAPEL FENIMORE ST
0,43858,-73.91298201662357 40.66807932914548,,1,1030869,1,3081002,3,02/20/2018 12:00:00 AM +0000,,9,OTHER,,3107895,BETHANY GOSPEL CHAPEL THOMAS S BOYLAND ST
0,9004097,-73.93742354268743 40.819897832574945,,1,1030870,1,1060143,1,02/20/2018 12:00:00 AM +0000,,9,OTHER,,1051611,NEW BEGINNINGS CHURCH OF DELIVERANCE
0,86838,-73.84968109406857 40.84755013275554,,1,1030872,1,2044980,2,02/21/2018 12:00:00 AM +0000,,9,OTHER,,2049486,GRACE CHRISTIAN CHURCH WILLIAMSBRIDGE
0,14013,-74.08763448655102 40.63903952008806,,2,1030873,1,5001079,5,02/21/2018 12:00:00 AM +0000,,9,OTHER,,5001422,MT SINAI CHRISTIAN CHURCH
0,11070,-74.09729152583938 40.57438935848015,,2,1030874,6,5107561,5,02/21/2018 12:00:00 AM +0000,02/21/2018 12:00:00 AM +0000,5,OTHER,,5069706,A FRIENDLY FACE
0,88477,-73.84287107684767 40.865672807360426,,2,1030875,3,2054552,2,02/21/2018 12:00:00 AM +0000,,10,OTHER,,2060388,EASTCHESTER REHAB & HEALTHCARE CENTER
0,35838,-73.97849058663563 40.75773768358682,,1,4672,2,1034506,1,05/14/2009 12:00:00 AM +0000,02/14/2012 12:00:00 AM +0000,5,DoITT,,1030404,CHILDREN FIRST ON 5TH AVE. I/T
0,68462,-73.9344012057187 40.794845983051765,,1,1030876,3,1081441,1,02/22/2018 12:00:00 AM +0000,10/19/2018 12:00:00 AM +0000,2,OTHER,,1042682,DREAM CHARTER HIGH SCHOOL
0,105245,-74.1975154088537 40.520850548745315,,1,1030877,1,5082808,5,02/22/2018 12:00:00 AM +0000,,9,OTHER,,5108101,PRINC BAY REF CHUR
0,72154,-73.91018957059127 40.83778897174042,,2,1030878,1,2007235,2,02/22/2018 12:00:00 AM +0000,,9,OTHER,,2013552,MT SINAI BAPT CHUR
0,158866,-73.95815368292007 40.77949609386967,,1,1030879,1,1046823,1,02/22/2018 12:00:00 AM +0000,,9,OTHER,,0,PARK AVENUE CHRISTIAN CHURCH
0,174203,-73.92349988904003 40.8456653715454,N,2,464,9,0,2,05/14/2009 12:00:00 AM +0000,07/22/2013 12:00:00 AM +0000,4,DoITT,21276001,0,J SEDGWICK PLGD
0,80319,-73.88747811695742 40.870735459527666,,2,1030880,1,2094731,2,02/22/2018 12:00:00 AM +0000,,9,OTHER,,0,ST SAMUEL CHURCH
0,16219,-74.08534070927645 40.6454183731018,,1,1030881,1,5000640,5,02/23/2018 12:00:00 AM +0000,02/23/2018 12:00:00 AM +0000,9,OTHER,,0,GOD IN CHRIST CHURCH
0,171650,-73.74561144581129 40.67691759212287,,,5645,2,4281443,4,05/14/2009 12:00:00 AM +0000,04/19/2013 12:00:00 AM +0000,3,DoITT,,312415,LAURELTON LIBRARY
0,4707,-74.1869406935834 40.593595692529924,,1,1030882,1,5041660,5,02/23/2018 12:00:00 AM +0000,02/28/2018 12:00:00 AM +0000,9,OTHER,,0,STATEN ISLAND CHRISTIAN CHURCH
522,32586,-73.99423029179485 40.72906381298742,,1,1030883,7,1008817,1,02/23/2018 12:00:00 AM +0000,,2,OTHER,,1062307,NEW YORK UNIVERSITY MEYER HAL
0,29800,-73.94823486193964 40.68456793766803,,2,1026411,13,3051641,3,06/18/2015 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,3064869,BUILDING K458
0,83223,-73.8664343196495 40.745715368646486,N,2,1028079,1,4441115,4,07/07/2016 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,40041401,45197,PUBLIC SCHOOL 110
0,83223,-73.8668743938818 40.745754237665516,,2,1029969,13,4441115,4,06/21/2017 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,OTHER,,45197,PS 315 BUILDING
0,35849,-73.97611156921405 40.757568800002055,,1,16056,1,1035454,1,05/14/2009 12:00:00 AM +0000,11/29/2011 12:00:00 AM +0000,8,NYPD,,1061502,FRENCH TOURIST OFICE
0,72614,-73.92410949290311 40.86638823664509,,2,1030457,13,1064900,1,10/25/2017 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,5129310,PS/IS 176 BUILDING
0,29800,-73.94755786460226 40.68471830644988,,2,1032736,2,3051641,3,10/16/2018 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,2,DOE,,3064869,BROOKLYN EAST COLLEGIATE CHARTER SCHOOL
68,9000856,-73.88543846618649 40.635255305621314,X,2,8207,3,3331419,3,05/14/2009 12:00:00 AM +0000,12/02/2019 12:00:00 AM +0000,1,DCP,31749506,3293468,BAY VIEW HOUSES BUILDING 5
269,9008570,-73.92416954945146 40.813636372572994,G,2,8103,3,0,2,05/14/2009 12:00:00 AM +0000,12/02/2019 12:00:00 AM +0000,1,NYCHA,25729001,0,PATTERSON PROJECTS
0,73291,-73.9146501854347 40.88628523601632,,1,15058,2,2085867,2,05/14/2009 12:00:00 AM +0000,02/03/2016 12:00:00 AM +0000,3,DoITT,,2098950,SPUYTEN DUYVIL LIBRARY
305,9007637,-73.94852061159078 40.8122945550371,G,2,8253,3,0,1,05/14/2009 12:00:00 AM +0000,12/02/2019 12:00:00 AM +0000,1,NYCHA,13129501,0,SAINT NICHOLAS HOUSES COMPLEX
0,37199,-73.97426796241766 40.7792621271811,N,1,5943,5,1028816,1,05/14/2009 12:00:00 AM +0000,07/08/2011 12:00:00 AM +0000,3,NYPD,11388501,1026392,NY HISTORICAL SOCIETY
0,78404,-73.90243587470121 40.848868043699085,,1,11371,1,2007764,2,05/14/2009 12:00:00 AM +0000,07/15/2011 12:00:00 AM +0000,10,FDNY,,2014323,MARTIN LUTHER KING ADDICTIVE
0,33015,-73.98995732341582 40.74359811650205,,2,3154,1,1080695,1,05/14/2009 12:00:00 AM +0000,02/04/2016 12:00:00 AM +0000,9,NYPD,,1019029,ST SAVA SERBIAN ORTHODOX
0,34943,-73.95770164999718 40.71665853988647,,2,9576,7,3062216,3,05/14/2009 12:00:00 AM +0000,02/04/2016 12:00:00 AM +0000,2,DoITT,,3079692,BORICUA COLLEGE NORTHSIDE CAMPUS
0,79790,-73.89976523850868 40.86491629946973,,1,2504,3,2014379,2,05/14/2009 12:00:00 AM +0000,02/04/2016 12:00:00 AM +0000,8,FDNY,,2025613,JEROME AVE POST OFFICE
0,119701,-73.81000389384886 40.85925702140166,,1,6707,11,0,2,05/14/2009 12:00:00 AM +0000,06/07/2011 12:00:00 AM +0000,6,NOAA,,0,EASTCHESTER BAY CHANNEL BUOY 7
0,107494,-73.80435411852139 40.84079541389338,,,6708,11,0,2,05/14/2009 12:00:00 AM +0000,,6,NOAA,,0,CUBAN LEDGE LIGHTED BUOY 2
0,99819,-73.76265936609673 40.857016073032696,,,6710,11,0,2,05/14/2009 12:00:00 AM +0000,,6,NOAA,,0,HART ISLAND EAST SIDE GONG BUOY 1
0,122349,-73.71636779079628 40.8817581471003,,,6713,11,0,,05/14/2009 12:00:00 AM +0000,,6,NOAA,,0,PROSPECT POINT LIGHTED GONG BUOY 23
0,99498,-73.78780656505047 40.835626759926534,,,6715,11,0,2,05/14/2009 12:00:00 AM +0000,,6,NOAA,,0,BIG TOM ROCK BUOY BT
0,118348,-74.11988806981567 40.49372147824171,,,6718,11,0,,05/14/2009 12:00:00 AM +0000,,6,NOAA,,0,RARITAN BAY CHANNEL BUOY 12
0,39155,-73.92727882697473 40.489711068564745,,2,6719,11,0,4,05/14/2009 12:00:00 AM +0000,06/13/2011 12:00:00 AM +0000,6,NOAA,,0,AMBROSE CHANNEL ENTRANCE LIGHTED GONG BUOY 5
0,39155,-73.92389067944498 40.49470483122274,,2,6720,11,0,4,05/14/2009 12:00:00 AM +0000,06/13/2011 12:00:00 AM +0000,6,NOAA,,0,AMBROSE CHANNEL ENTRANCE LIGHTED BELL BUOY 6
0,39155,-73.9122531864102 40.48459102324153,,2,6721,11,0,4,05/14/2009 12:00:00 AM +0000,06/13/2011 12:00:00 AM +0000,6,NOAA,,0,AMBROSE CHANNEL LIGHTED BUOY 3
0,18594,-74.00561199619112 40.582934917039054,,,6724,11,0,3,05/14/2009 12:00:00 AM +0000,,6,NOAA,,0,CONEY ISLAND CREEK ENTRANCE BUOY 1
0,18293,-74.00183399265987 40.569220074446186,,1,6726,11,0,3,05/14/2009 12:00:00 AM +0000,06/07/2011 12:00:00 AM +0000,6,NOAA,,0,CONEY ISLAND CHANNEL BUOY 8
0,74654,-73.88440860675246 40.72142701910336,,1,15324,15,4067020,4,05/14/2009 12:00:00 AM +0000,02/04/2016 12:00:00 AM +0000,2,EMS,,75199,LEARNING TREE JUNIPER BLVD
0,39165,-73.93700704954983 40.567832962845046,,,6732,11,0,3,05/14/2009 12:00:00 AM +0000,,6,NOAA,,0,SHEEPSHEAD BAY APPROACH BUOY 1
0,18212,-74.04094097276231 40.533079915516886,,,6733,11,0,,05/14/2009 12:00:00 AM +0000,,6,NOAA,,0,15
0,18369,-73.98970878056197 40.52080519939237,,1,6735,11,0,4,05/14/2009 12:00:00 AM +0000,06/13/2011 12:00:00 AM +0000,6,NOAA,,0,AMBROSE CHANNEL LIGHTED BUOY 12
0,18226,-74.0204420040315 40.53046401700578,,,6738,11,0,,05/14/2009 12:00:00 AM +0000,,6,NOAA,,0,11
0,18195,-74.0348190169404 40.565914065488634,,2,6740,11,0,3,05/14/2009 12:00:00 AM +0000,07/08/2011 12:00:00 AM +0000,6,NOAA,,0,AMBROSE CHANNEL LIGHTED GONG BUOY 21
171,9009225,-73.91995663847659 40.63562019231612,X,2,8502,3,3331020,3,05/14/2009 12:00:00 AM +0000,12/02/2019 12:00:00 AM +0000,1,DCP,34444019,3279943,GLENWOOD HOUSES BUILDING 17
0,18392,-73.98777493352048 40.56652799365598,,1,6744,11,0,3,05/14/2009 12:00:00 AM +0000,06/07/2011 12:00:00 AM +0000,6,NOAA,,0,CONEY ISLAND CHANNEL BUOY 6
458,111601,-74.13918470103211 40.59184550320463,N,2,1003384,7,5107273,5,02/23/2011 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,4,OTHER,50042701,5186005,GREENBELT RECREATION CENTER
0,33004,-73.99065873909345 40.74229286324626,,2,12149,7,1015580,1,05/14/2009 12:00:00 AM +0000,02/04/2016 12:00:00 AM +0000,2,DoITT,,1018981,TOURO COLLEGE MAIN CAMPUS W 23 ST
0,313899,-73.88924064471829 40.814951573245466,N,1,1006804,7,2109472,2,07/20/2011 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,4,OTHER,20083401,2012505,HUNTS POINT RECREATION CENTER
0,253829,-74.12205842076587 40.640964544862804,N,2,1033848,1,0,5,06/20/2019 12:00:00 AM +0000,10/03/2019 12:00:00 AM +0000,4,OTHER,50042801,0,HERITAGE PARK
0,28589,-73.95305567185305 40.64834106161002,,2,11443,2,3117381,3,05/14/2009 12:00:00 AM +0000,10/04/2019 12:00:00 AM +0000,2,DOE,,3156211,MS 246 WALT WHITMAN
149,68354,-73.94010288691995 40.787577887990935,G,2,8489,3,0,1,05/14/2009 12:00:00 AM +0000,12/02/2019 12:00:00 AM +0000,1,NYCHA,11990001,0,EAST RIVER PROJECTS COMPLEX
128,18367,-73.99302327524711 40.574797369548286,G,2,7898,3,0,3,05/14/2009 12:00:00 AM +0000,12/02/2019 12:00:00 AM +0000,1,NYCHA,31188501,0,CONEY ISLAND I (SITE 5 
212,9000103,-73.83068789149351 40.766127821187766,G,1,8072,3,0,4,05/14/2009 12:00:00 AM +0000,12/02/2019 12:00:00 AM +0000,1,NYCHA,41309501,0,LEWIS H LATIMER GARDENS
232,9000443,-73.95137516489473 40.69784130584972,G,2,8082,3,0,3,05/14/2009 12:00:00 AM +0000,12/02/2019 12:00:00 AM +0000,1,NYCHA,35873501,0,MARCY PROJECTS
203,9006132,-73.93743146665722 40.7939235501642,X,1,13558,3,1081092,1,05/14/2009 12:00:00 AM +0000,12/02/2019 12:00:00 AM +0000,1,DCP,12395008,1042406,JEFFERSON HOUSES BUILDING 7
83,9006188,-73.918963941331 40.81137257753536,G,2,14450,3,0,2,05/14/2009 12:00:00 AM +0000,12/02/2019 12:00:00 AM +0000,1,NYCHA,25265703,0,DR RAMON E BETANCES V HOUSES
198,9004601,-73.96427369583937 40.70544124084416,G,1,7938,3,0,3,05/14/2009 12:00:00 AM +0000,12/02/2019 12:00:00 AM +0000,1,NYCHA,35191001,0,INDEPENDNCE TOWERS
333,9006036,-73.94619101371278 40.79913335201439,X,1,7378,3,1080509,1,05/14/2009 12:00:00 AM +0000,12/02/2019 12:00:00 AM +0000,1,DCP,13220506,5144331,TAFT PROJECTS BUILDING 5
239,9001397,-73.91951969323262 40.82149386571782,X,2,8128,3,2093923,2,05/14/2009 12:00:00 AM +0000,12/02/2019 12:00:00 AM +0000,1,DCP,25033007,2003811,MELROSE PROJECTS BUILDING 6
342,9003571,-73.94598558154112 40.69764030119932,X,2,4878,2,3324248,3,05/14/2009 12:00:00 AM +0000,12/02/2019 12:00:00 AM +0000,5,DoITT,31176011,3060653,TOMPKINS PROJECTS CHILDRENS CTR
342,9003631,-73.94422722659425 40.697726165985536,X,2,19819,3,3324254,3,09/15/2008 12:00:00 AM +0000,12/02/2019 12:00:00 AM +0000,1,DCP,31176004,3060663,TOMPKINS HOUSES BUILDING 3
128,9000557,-73.99336323109546 40.57473037419133,X,1,1015965,3,3385303,3,10/03/2012 12:00:00 AM +0000,12/02/2019 12:00:00 AM +0000,1,OTHER,31188503,5137709,CONEY IS I SITES IV & V COMM CTR
150,9003919,-73.85399536647392 40.87002367618356,X,2,7967,3,2093503,2,05/14/2009 12:00:00 AM +0000,12/04/2019 12:00:00 AM +0000,1,DCP,22976511,2061986,EASTCHESTER GARDENS BLDG 10
0,9003090,-73.9074789627048 40.83221989027294,N,2,16546,9,0,2,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DoITT,21297001,0,MORGAN PLAYGROUND
0,30863,-73.95551365618286 40.700750770616345,N,2,16548,9,0,3,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DoITT,31212501,0,MIDDLETON PLAYGROUND
3198,261549,-74.01966141566758 40.61314815573952,X,2,3387,3,0,3,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,EMS,31216005,0,DYCKER GOLF COURSE
0,194027,-74.16313753499458 40.62009428949589,N,1,799,9,0,5,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DoITT,51180501,0,JENNIFERS PLAYGROUND
0,69208,-73.93856838208475 40.809421114175244,N,1,831,9,0,1,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DoITT,11222001,0,MOORE PLAYGROUND
0,285847,-73.95073133577937 40.63645283044485,,1,9642,6,3120929,3,05/14/2009 12:00:00 AM +0000,06/19/2019 12:00:00 AM +0000,11,EMS,,3160609,L 157
0,132937,-73.9445967061676 40.7828044169195,N,1,833,9,0,1,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DoITT,11214501,0,ISAACS PLGD
0,48633,-73.9066440067058 40.71309308642221,,1,10494,6,4440960,4,05/14/2009 12:00:00 AM +0000,06/19/2019 12:00:00 AM +0000,11,DoITT,,66590,ENGINE 291 LADDER 140
0,86291,-73.85835004803374 40.83378098531468,,1,6001,2,2028890,2,05/14/2009 12:00:00 AM +0000,04/05/2013 12:00:00 AM +0000,3,DoITT,,2044520,PARKCHESTER LIBRARY
0,10101,-74.13109800190689 40.637566595321424,,2,5429,2,5023763,5,05/14/2009 12:00:00 AM +0000,04/08/2013 12:00:00 AM +0000,3,NYPD,,5029153,PORT RICHMOND LIBRARY
0,9000248,-73.95212509375739 40.8183363345005,N,2,1556,9,0,1,05/14/2009 12:00:00 AM +0000,05/02/2013 12:00:00 AM +0000,4,DoITT,11153501,0,ANNUNCIATION PARK
0,165789,-73.94867254410613 40.74717748936927,N,1,15840,9,0,4,05/14/2009 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,DoITT,41390501,0,MURRAY PLAYGROUND
0,106989,-73.91090322389869 40.90373036769981,,2,10845,4,2100867,2,05/14/2009 12:00:00 AM +0000,06/19/2019 12:00:00 AM +0000,2,FDNY,,2099266,SALANTER AKIBA RIVERDALE ACADEMY
453,303586,-73.83511109504603 40.730017053850226,X,2,1006284,9,4541452,4,07/08/2011 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,OTHER,41323507,0,TRIASSIC PG COMFORT STATION
2938,94385,-73.83117420492326 40.838271852637206,G,1,1021384,1,0,2,07/30/2013 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,OTHER,21248502,0,BUFANO PARK
0,94123,-73.80327062433953 40.812842443469876,N,1,1033172,2,2079306,2,01/09/2019 12:00:00 AM +0000,06/19/2019 12:00:00 AM +0000,7,OTHER,20077001,2090555,LOCUST POINT YACHT CLUB
1500,298724,-74.24487581480115 40.49921551358978,N,2,1025437,9,0,5,10/30/2014 12:00:00 AM +0000,10/27/2017 12:00:00 AM +0000,4,OTHER,50011901,0,LENAPE PLAYGROUND
0,285847,-73.95067983322772 40.63631402052582,,1,1033830,1,3120928,3,06/19/2019 12:00:00 AM +0000,,9,OTHER,,3160608,KINGS CHURCH OF CHRIST
522,32568,-73.9979566142888 40.72690328995151,,1,12627,7,1087825,1,05/14/2009 12:00:00 AM +0000,10/16/2017 12:00:00 AM +0000,2,DoITT,,5176405,NEW YORK UNIVERSITY SILVER TOWERS
54,9004049,-73.90729431788849 40.81610385808809,X,1,18481,6,2091979,2,05/14/2009 12:00:00 AM +0000,06/20/2019 12:00:00 AM +0000,5,DCP,24497009,0,ADAMS HOUSES COMMUNITY CENTER
0,85194,-73.86141544132155 40.81746003310904,,2,3918,1,2086989,2,05/14/2009 12:00:00 AM +0000,06/27/2011 12:00:00 AM +0000,9,NYPD,,2035765,HOLY CROSS CHURCH
0,29571,-73.95450108416966 40.682340844185326,N,1,17480,9,0,3,05/14/2009 12:00:00 AM +0000,10/16/2017 12:00:00 AM +0000,4,DoITT,31334001,0,JOHN HANCOCK PLAYGROUND
2599,9006525,-73.97751514391783 40.72889958777474,X,2,18556,3,1077502,1,05/14/2009 12:00:00 AM +0000,06/20/2019 12:00:00 AM +0000,1,DCP,11122003,1006081,ALBIZU-CAMPOS HOUSES BLDG 4
0,68483,-73.93441053085579 40.77182696994633,,1,215,9,0,4,05/14/2009 12:00:00 AM +0000,10/16/2017 12:00:00 AM +0000,4,DPR,,0,HALLETS COVE PLAYGROUND
0,18372,-73.99231943682426 40.573658806939015,N,2,925,9,0,3,05/14/2009 12:00:00 AM +0000,10/16/2017 12:00:00 AM +0000,4,DoITT,31371501,0,SURF PLAYGROUND
0,59772,-73.77039357653582 40.68572669544257,X,1,1104,9,0,4,05/14/2009 12:00:00 AM +0000,10/16/2017 12:00:00 AM +0000,4,DoITT,40017103,0,WILKINS REC CENTER PLAYGROUND
513,30360,-73.97219379663531 40.702503733772055,G,1,7321,6,0,3,05/14/2009 12:00:00 AM +0000,06/20/2019 12:00:00 AM +0000,8,DoITT,32333801,0,NY NAVAL SH
409,24592,-73.98139373312289 40.69136801549747,X,1,9505,7,3350165,3,05/14/2009 12:00:00 AM +0000,01/09/2012 12:00:00 AM +0000,2,DCP,35700013,0,L I U STUDENT CAFETERIA
444,300229,-73.96969414380283 40.7839868119353,X,2,973,9,0,1,05/14/2009 12:00:00 AM +0000,10/16/2017 12:00:00 AM +0000,4,DoITT,11419073,0,MARINERS PG
0,17342,-74.01401455603263 40.619117446261875,N,1,16009,9,0,3,05/14/2009 12:00:00 AM +0000,10/16/2017 12:00:00 AM +0000,4,DoITT,31356501,0,DYKER HEIGHTS PLAYGROUND
2428,121961,-74.11779770803284 40.63588457482959,X,2,18550,6,5095818,5,05/14/2009 12:00:00 AM +0000,06/20/2019 12:00:00 AM +0000,5,DCP,51103010,5006745,W BRIGHTON 1 PLAZA COMM CTR
2599,9003351,-73.97740589231798 40.72850175133671,X,1,6435,6,1077502,1,05/14/2009 12:00:00 AM +0000,06/20/2019 12:00:00 AM +0000,5,DCP,11122004,1006080,ALBIZU CAMPOS COMMUNITY CENTER
0,295681,-73.9146772240346 40.90303130136493,N,2,438,6,2086115,2,05/14/2009 12:00:00 AM +0000,06/20/2019 12:00:00 AM +0000,6,DoITT,26153001,5164272,RIVERDALE YACHT CLUB
